,Temperature,Inversion Strength,Surface Relative Humidity,Omega 500,Dew Point,CCNs,Wind Speed,Lapse Rate,Static Stability,Helicity,cld
18,1.26051162830091,-1.238490332119161,2.4946548256652568,0.23467139606984833,0.33529528331672454,0.3510827726553648,-1.2316124219816298,1.5804509006459093,-0.5023542501588888,-0.661008751333989,3.9838375476244603
19,1.8006270770105508,1.5424168343169515,-0.4339830655818589,-3.02943688203549,1.5723433167487242,-1.0086619024160457,1.631691420762003,-0.09614030887923332,-0.15708238154596812,-0.23420021285876605,2.1039506054006814
20,-0.15315842897679635,0.3439751406451249,-0.6206848067350128,0.8101688431638547,-0.5984821620438605,0.49281194872774786,-0.8700537182828774,-0.046364203090272595,0.34182565299935436,1.193736217640414,-2.6665757356384483
21,-1.3426054523215107,0.08322830911926365,-1.3049716316220596,-0.4952096550879997,0.7475676639579766,0.9431872530804782,0.2471031630259187,-1.1450912658668944,-0.5350516819886542,0.5173610168356094,0.7492265339373353
22,1.5437466348301994,0.5403325223312889,0.237166470453153,-0.036045526935160485,-0.5750994861305695,-1.3513675646597647,0.09933682154552984,1.3200555959442006,1.4290678968780381,-0.8246751142096478,-2.14394369364591
23,-0.6127441971640476,0.5598798385830566,2.075869358615318,1.192395120725024,1.0016347147375209,-1.0832065222991183,-0.08746830888500516,-1.0796472948386233,-1.8785970561338468,-1.1844811759380636,5.954515883862901
24,-0.10817422976195794,0.5429821877969038,0.7093353593142466,0.6229922312631276,-0.1262321653669201,3.324953956014474,-0.9270894331739061,-0.5988585650196016,0.9202855478583347,-0.22475456848295866,5.861084332564422
25,-0.34385324628590336,0.13915997648837955,-0.653050738951619,-0.14646030810662566,-0.4037955283639141,-0.3688339986407147,0.6552540530512635,0.49331376530472665,0.708199780190669,0.6210326991731169,-0.5804481979754275
26,-0.20878553638233585,-2.1011664967023513,-0.041362689604218794,1.2471616745763625,0.8620759901870939,-1.523401995548438,-0.10831182793625366,-0.8527785636087005,-0.7333136956411628,0.8609485718055121,-1.6503691789988895
27,-0.10992336655609002,-1.4188388086999673,1.263697097503242,1.4409233189903847,1.2367152017566876,0.44251427721587866,-0.06097716660741341,-0.03934958650386019,0.7498415444287071,-2.071095868169646,6.256401525459011
28,1.015331681004224,1.1701500709587591,-0.8685974295184405,-0.4465719623837809,1.1345362599610036,1.9757830107588497,-0.9302020361402791,0.48450327996645026,0.02098344373205671,-0.1135061306218755,3.1221928680220237
29,-2.4152296092088736,-1.56962486548962,0.6913015912037936,0.7269655472141859,0.7292417594849222,0.8212620398960171,-2.6508308761264936,-1.496807898991734,0.8972939382702063,-0.047033815561653786,2.4083096569233646
30,1.074981659051487,0.4981896367184371,-0.7245790709347447,-0.2047839458202604,1.1661054212334263,-1.0199457372638916,0.30368170483452683,-0.9577760223008865,-1.1071631089608776,1.1662725504969318,2.174743516933319
31,0.8897356888687782,0.4641872312883718,0.4072704957598979,0.47022468798752304,-0.819176365506332,0.5704687998885919,0.031224501939521407,-2.5161613588002814,-0.15722178476179025,1.2882359193251138,-2.150644380831641
32,0.6083507056920954,1.806532961892616,-0.1061090535375409,-0.5597147968570682,0.2796101611059421,-0.48394958592315557,-0.451878897278673,-0.7755793704927842,0.6038840757742708,-0.5382032386907438,-0.4972029034875891
33,-0.4209820499869522,-0.5756522551235053,0.2588872621083578,2.817627586401468,1.1737378900538562,1.2414851099462072,1.7053231267219842,-1.0511681615764539,-1.0675091395107799,-0.9928881980006963,2.537350187449165
34,-0.2873292332157214,0.6380402281472644,-1.91163059139885,-0.12279923476979064,-0.5092021489604271,-0.9294405681879496,0.290696037641001,-1.2676134515714477,-1.8330283414099147,-0.876015773729521,-4.036405961252519
35,-0.6325276678336256,-0.16448805828937432,0.11779804481258167,-3.19052863460158,1.63773443278801,-0.7698403973516449,0.6217364147325085,0.8450976287526628,-0.3151426437715709,0.37648201700886313,-3.9808031051377313
36,0.41521384129334793,-0.5885882064628982,0.10801131667531452,-0.06905626007645303,-0.32502300984738985,1.0476276544816134,-0.789398452835629,-0.29918167721229716,0.7509021204095436,-0.18157988195100497,-0.8765379624843721
37,0.041060939933710024,-1.6850308511029435,-0.0009602050569444292,-0.9799735034286754,0.18966814441298313,-0.0758013118019218,0.14652472863705288,1.4050781705158508,0.9405535491497921,-0.4888429754605065,-0.8372609211925167
38,-0.5709465655006267,0.8062147099324729,0.5188005292017985,-0.839808674148802,-0.33107215546035706,-0.48298192437596726,-0.19607908517834075,0.09158839652311294,-0.2527303453843709,2.239946645602653,-3.017600150658402
39,0.5294253388340993,0.0426539318178628,-0.3137687080963518,1.0382193577185244,-0.9590338705895637,-1.7426719447146088,1.0282352248234665,0.7253260817332972,-0.017312575612777888,-1.4623568689760775,-1.189288590488625
40,0.9602303117115423,-0.43278419568327725,0.10269382532162281,1.6541674943843712,0.31078864900803055,0.9799518774645959,-0.4668876179744326,0.10390312870811291,-1.2694773876263539,-0.30061819497893366,5.392825956813202
41,1.625250351155432,1.883044531365358,1.2125634361847528,-0.7843644413704698,-1.7135409596063542,1.2502181279386395,0.752610151827644,0.9895084008431341,-0.48966096373688334,-0.7488112214730989,-0.9111430087290981
42,-0.3853181428997697,-0.7427474421061246,2.257308714016932,-2.154392706121851,-0.7733505499934302,-0.25507694319075536,-1.054660311124629,1.3288745589550521,0.6346319621466837,-1.3691264440970552,-0.041343782850374655
43,-0.046762602148675406,-2.1052894017091894,1.0456425614204559,-1.3684263546034197,0.22075341599360832,-0.7673547331001648,0.3763844031713486,1.0898812226853072,0.032267819185990226,-0.2820544442750431,2.775348308463247
44,1.2775200621527767,-0.08771377509904085,-0.2233183018803049,-0.6231748042113312,0.7777343720174258,-0.04990102006350753,-1.3788798840936556,-0.3028422927128153,-1.625453309799936,-0.4189739131355508,-0.28656816038595434
45,1.6303340752254802,1.3329818084047325,0.03774867610401626,-0.9104950453138093,-0.6383916900239578,-0.13340796147429854,1.4889794769173055,1.0264039160002238,0.8715041408810512,0.8261476992572578,0.40934696936559156
46,-0.482613703345966,0.7165746791074832,0.8081956826013105,-0.1829506012697989,-0.09734630142136534,1.112720822335016,-0.46651775461558687,1.359147846014961,-0.35462378759175966,1.3360055964238,5.576538313718004
47,0.21741453672009053,-0.8925991996537284,-1.2084507916472236,-1.0260088300649859,-0.6928646629876979,-0.5870490675117458,0.07498721366049296,0.5201649636242459,0.8457067158785821,0.22229410023502838,-4.020613024442631
48,0.5183671607067253,-1.5109691633871039,-0.6788655994117199,0.33453754687745896,0.5600861849054225,-2.4701989957543358,0.26822491879282323,0.5140321259032719,1.5780186688169318,-0.3504807903435514,-4.447718964068274
49,-0.8202010182860896,-0.5552273427960868,-0.8507801301422417,-0.5695314501550786,0.8415968893925245,-0.7162887723864356,1.8279452804550802,1.684712988985508,1.1163739206713017,-2.1051684948327942,-1.0591113020889962
50,-0.9261739085209427,-0.5401322542255032,0.9697323428311679,1.021024768766908,-2.230952107087408,-0.6922692326669974,0.18744942109000406,0.7230364202120481,-0.4830268631937744,0.49910932042669276,-3.731918945977911
51,-0.50415775827777,0.648294714684026,-1.1580280286441762,1.2085686355922194,0.5524291591395062,-0.39316539197329287,1.0695200503500784,-1.467766544246551,0.8360866012615115,0.1282147132334074,-2.1516419983128605
52,-1.938338531985894,0.32986481331746986,0.6030841678417952,-0.3345325021860408,0.906774932710467,0.13480266083298992,-1.0415932543305324,0.7876518131979114,-0.8461837897067603,-0.04534363361325093,1.1615396107860807
53,-0.5909098255230282,-2.5454383749467073,0.2398242757176565,-1.818776381867685,0.24962452228064289,0.5357238587711657,0.042621247244911745,-0.3841027311530866,0.4069844584492045,0.45302534236579517,0.07024725194944835
54,0.5188430138094509,-0.7003200356220879,0.2045457634046995,0.13651342328757968,-0.5415309179914453,1.2785887886816667,0.38946337482750365,-0.20522451408517015,0.5395190023097529,-2.1172773029646694,2.184000319059637
55,1.1377438318971151,0.7316692817642728,-0.84811412676971,1.8893687603597311,-0.5719980017845938,0.7740741259225209,0.388100693121307,0.603985901135606,1.75563304519213,-0.43019825851152693,-2.53131876558377
56,1.347255345745045,-0.5637648119129323,1.4559659617786092,0.8844922286711389,0.7404673351102923,0.6059634250064875,-0.6827015106702609,-0.17118101664836122,-0.7233519814562587,-0.14351715674324028,1.7558959602138535
57,1.1990952830363266,-0.0654408349738916,0.14984650915468492,-1.454337018881136,0.638308518410197,0.623713615922435,-1.9871054457503037,1.1550787171738413,0.2505915286782449,-0.5962448228811977,-0.007060445157876183
58,0.5102132145371779,0.123561411400366,0.41011026131659284,0.684346225145669,-0.19308643748522228,-1.6035383011069022,-0.764896905693853,0.5512001545737717,0.2773002436078717,1.5262479989618267,-2.8958493303033457
59,-0.887457963030802,0.27064441424576163,-1.019143197569677,0.6003685848943416,-0.5615688314338585,0.8313683034794163,-1.52307850876029,-1.4244713991652664,-0.6535224858210228,-1.4147614328006586,1.7177340996379358
